Taxa	D3.1	P9.V1	P10.V5	P7.V1	P8.V2	P10.V3	P7.V5	P10.V4	P8.V3	P10.V2	P9.V5	D2.1	P8.V4	P8.V5	P9.V2	P10.V1	D1.2	P9.V4	P8.V1	P7.V4	P9.V3	P7.V3	D1.1	P7.V2
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Eubacteriaceae|g_Eubacterium|s_Eubacterium ventriosum|strain_Eubacterium ventriosum ATCC 27560	0.0008029709926728897	0.00010094891984655764	0.0019120458891013384	0.0001013068584743187	0.000802648740844788	0.005033219247030401	0.0	0.0031265758951084218	0.0017144009681323116	0.00020124773596297044	0.0001004419445560466	0.0001010713563776026	0.0	0.0	0.000203190084323885	0.00020090406830738323	0.0022110552763819095	0.0006031969438021514	0.0	0.00020247013565499088	0.00040164675168189584	0.00010102030508132135	0.0017090580074394291	0.0002022449185964203
d_Bacteria|p_Actinobacteria|c_Actinobacteria|o_Corynebacteriales|f_Corynebacteriaceae|g_Corynebacterium|s_Corynebacterium pyruviciproducens|strain_Corynebacterium pyruviciproducens ATCC BAA-1742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003015075376884422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Lachnospiraceae|g_Roseburia|s_Roseburia intestinalis|strain_Roseburia intestinalis XB6B4	0.007628224430392453	0.0020189783969311527	0.016403341048606218	0.0019248303110120553	0.0012039731112671818	0.010066438494060801	0.0005036768409388536	0.0028240040342914783	0.002218636546994756	0.0036224592473334677	0.0012053033346725592	0.009500707499494642	0.00020100502512562814	0.0005021592849251784	0.00203190084323885	0.0046207935710698145	0.07015075376884422	0.002814919071076707	0.0022072840373231666	0.0024296416278598906	0.003715232453057536	0.003131629457520962	0.03247210214134915	0.0037415309940337753
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Lachnospiraceae|g_Anaerostipes|s_Anaerostipes caccae|strain_Anaerostipes caccae unknown	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010084711577248892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010033109260559848	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Actinobacteria|c_Coriobacteriia|o_Eggerthellales|f_Eggerthellaceae|g_Gordonibacter|s_Gordonibacter massiliensis|strain_Gordonibacter massiliensis unknown	0.0	0.00010094891984655764	0.00010063399416322834	0.0	0.0001003310926055985	0.0	0.00010073536818777072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001015950421619425	0.0	0.0	0.00010053282396702523	0.0	0.0	0.00010041168792047396	0.0	0.0	0.0
d_Bacteria|p_Actinobacteria|c_Coriobacteriia|o_Eggerthellales|f_Eggerthellaceae|g_Gordonibacter|s_Gordonibacter pamelaeae|strain_Gordonibacter pamelaeae 7-10-1-b	0.0007025996185887785	0.0020189783969311527	0.0013082419241219683	0.0007091480093202309	0.003912912611618341	0.0014093013891685123	0.005137503777576307	0.0019162884518406458	0.0013110125050423559	0.0007043670758703966	0.000502209722780233	0.0014149989892864364	0.0021105527638190956	0.0026112282816109274	0.0019303058010769073	0.0	0.0012060301507537687	0.003116517542977782	0.0008026487408447879	0.002125936424377404	0.002309468822170901	0.0009091827457318922	0.0018095908314064541	0.0024269390231570435
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|g_Intestinimonas|s_Intestinimonas massiliensis|s_Intestinimonas massiliensis|strain_Intestinimonas massiliensis unknown	0.00020074274816822243	0.0003028467595396729	0.0007044379591425984	0.0005065342923715935	0.000401324370422394	0.0005033219247030401	0.0006044122091266242	0.0004034291477559254	0.0003025413473174667	0.0006037432078889113	0.0004017677782241864	0.00030321406913280777	0.00020100502512562814	0.00030129557095510696	0.0005079752108097125	0.0008036162732295329	0.0003015075376884422	0.0003015984719010757	0.00010033109260559848	0.0006074104069649726	0.0005020584396023698	0.000303060915243964	0.0006031969438021514	0.0006067347557892609
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Lachnospiraceae|g_Tyzzerella|s_Tyzzerella nexilis|strain_Tyzzerella nexilis DSM 1787	0.0005018568704205561	0.0005047445992327882	0.00040253597665291336	0.0007091480093202309	0.0005016554630279925	0.000402657539762432	0.0005036768409388536	0.0008068582955118508	0.0009076240419524002	0.0006037432078889113	0.0004017677782241864	0.0007074994946432182	0.00010050251256281407	0.0019082052827156775	0.000203190084323885	0.0008036162732295329	0.0005025125628140704	0.0003015984719010757	0.0007023176482391894	0.0008098805426199635	0.00040164675168189584	0.000606121830487928	0.0008042625917362018	0.0005056122964910508
d_Bacteria|p_Firmicutes|c_Negativicutes|o_Acidaminococcales|f_Acidaminococcaceae|g_Phascolarctobacterium|s_Phascolarctobacterium faecium|strain_Phascolarctobacterium faecium DSM 14760	0.009635651912074676	0.0	0.01086847136962866	0.0	0.010735426908799039	0.010469096033823233	0.0	0.016238023197176	0.004840661557079467	0.013282350573556048	0.0	0.0	0.0	0.0	0.0	0.0	0.006432160804020101	0.00422237860661506	0.0	0.0	0.0	0.0	0.00824369156529607	0.0
d_Bacteria|p_Firmicutes|c_Erysipelotrichia|o_Erysipelotrichales|f_Erysipelotrichaceae|strain_unclassified Erysipelotrichaceae (miscellaneous)|s_Erysipelotrichaceae bacterium GAM147|strain_Erysipelotrichaceae bacterium GAM147 unknown	0.006925624811803674	0.00010094891984655764	0.0033209218073865353	0.0001013068584743187	0.0001003310926055985	0.0021139520837527683	0.00010073536818777072	0.0009077155824508322	0.0006050826946349334	0.0037230831153149528	0.0017075130574527924	0.0001010713563776026	0.0	0.0	0.0001015950421619425	0.00040180813661476645	0.0020100502512562816	0.00020106564793405046	0.0	0.00010123506782749544	0.00040164675168189584	0.00010102030508132135	0.0010053282396702524	0.00010112245929821015
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Clostridiaceae|g_Clostridium|s_Clostridium isatidis|strain_Clostridium isatidis unknown	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001004419445560466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010041168792047396	0.0	0.0	0.0
d_Bacteria|p_Proteobacteria|c_Betaproteobacteria|o_Burkholderiales|f_Sutterellaceae|g_Parasutterella|s_Parasutterella excrementihominis|strain_Parasutterella excrementihominis YIT 11859	0.0006022282445046673	0.0007066424389259035	0.0	0.0	0.0006019865556335909	0.000201328769881216	0.0007051475773143951	0.0008068582955118508	0.0003025413473174667	0.00030187160394445564	0.0004017677782241864	0.0004042854255104104	0.0	0.0	0.0007111652951335975	0.0	0.00010050251256281407	0.0005026641198351262	0.00010033109260559848	0.0005061753391374772	0.00010041168792047396	0.00010102030508132135	0.00020106564793405046	0.000707857215087471
d_Bacteria|p_Actinobacteria|c_Coriobacteriia|o_Eggerthellales|f_Eggerthellaceae|g_Eggerthella|s_Eggerthella lenta|strain_Eggerthella lenta DSM 2243	0.00411522633744856	0.0009085402786190187	0.00030190198248968497	0.016614324789788266	0.016353968094712554	0.0010066438494060802	0.00836103555958497	0.0011094301563287948	0.0008067769261799113	0.0008049909438518817	0.0008035355564483728	0.002425712553062462	0.006432160804020101	0.010846640554383852	0.0006095702529716549	0.00030135610246107485	0.0005025125628140704	0.0007037297677691767	0.027791712651750778	0.0045555780522372954	0.0006024701275228437	0.0021214264067077482	0.0004021312958681009	0.007685306906663972
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Christensenellaceae|g_Christensenella|s_Christensenella massiliensis|strain_Christensenella massiliensis unknown	0.0	0.0	0.00010063399416322834	0.0	0.0001003310926055985	0.000100664384940608	0.0007051475773143951	0.00010085728693898135	0.00010084711577248892	0.00010062386798148522	0.0	0.0001010713563776026	0.0	0.0	0.0	0.00010045203415369161	0.0	0.00010053282396702523	0.0	0.00010123506782749544	0.00010041168792047396	0.0	0.00010053282396702523	0.00010112245929821015
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Pluralibacter|s_[Enterobacter] lignolyticus|strain_[Enterobacter] lignolyticus unknown	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001010713563776026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Proteobacteria|c_Epsilonproteobacteria|o_Campylobacterales|f_Campylobacteraceae|g_Campylobacter|s_Campylobacter coli|strain_Campylobacter coli unknown	0.00010037137408411121	0.0	0.00010063399416322834	0.0	0.0	0.000100664384940608	0.0	0.0	0.0	0.0	0.0	0.0001010713563776026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010123506782749544	0.0	0.00010102030508132135	0.00010053282396702523	0.00010112245929821015
d_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Rikenellaceae|g_Alistipes|s_Alistipes sp. Marseille-P2431|strain_Alistipes sp. Marseille-P2431 unknown	0.0	0.0002018978396931153	0.00020126798832645668	0.0	0.000401324370422394	0.000201328769881216	0.0015110305228165607	0.00030257186081694405	0.00010084711577248892	0.00020124773596297044	0.0001004419445560466	0.0001010713563776026	0.00010050251256281407	0.00020086371397007131	0.00040638016864777	0.00040180813661476645	0.00010050251256281407	0.0005026641198351262	0.0	0.00010123506782749544	0.00020082337584094792	0.0	0.00010053282396702523	0.00010112245929821015
d_Bacteria|p_Firmicutes|c_Bacilli|o_Lactobacillales|f_Enterococcaceae|g_Enterococcus|s_Enterococcus durans|strain_Enterococcus durans unknown	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010084711577248892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Lachnospiraceae|g_Blautia|s_Blautia sp. AF14-40|strain_Blautia sp. AF14-40 unknown	0.0	0.0	0.0	0.0	0.0	0.000100664384940608	0.0	0.0	0.0	0.00010062386798148522	0.0	0.0	0.0	0.0	0.0	0.00010045203415369161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Bacilli|o_Lactobacillales|f_Streptococcaceae|g_Streptococcus|s_Streptococcus sp. FDAARGOS_192|strain_Streptococcus sp. FDAARGOS_192 unknown	0.00010037137408411121	0.0008075913587724611	0.00040253597665291336	0.0	0.0011036420186615833	0.000301993154821824	0.0	0.00010085728693898135	0.00020169423154497784	0.0	0.0006026516673362796	0.0002021427127552052	0.00020100502512562814	0.00010043185698503566	0.000203190084323885	0.0	0.0	0.0003015984719010757	0.00020066218521119696	0.0	0.002008233758409479	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Lachnospiraceae|g_Blautia|s_Blautia sp. OF03-13|strain_Blautia sp. OF03-13 unknown	0.00010037137408411121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Bacteroidaceae|g_Bacteroides|s_Bacteroides cellulosilyticus|strain_Bacteroides cellulosilyticus unknown	0.00020074274816822243	0.0010094891984655764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018079550020088388	0.0017182130584192442	0.0007035175879396985	0.0	0.01269938027024281	0.00010045203415369161	0.0	0.00864582286116417	0.00010033109260559848	0.016501316055881756	0.0041168792047394315	0.0	0.0	0.017898675295783196
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Ruminococcaceae|g_Ruminococcus|s_Ruminococcus lactaris|strain_Ruminococcus lactaris CC59_002D	0.0020074274816822245	0.0009085402786190187	0.0028177518365703935	0.0015196028771147804	0.001003310926055985	0.0034225890879806724	0.0015110305228165607	0.0016137165910237016	0.0013110125050423559	0.0027168444355001008	0.001004419445560466	0.006165352739033758	0.00020100502512562814	0.0006025911419102139	0.0012191405059433099	0.0027122049221496736	0.0026130653266331657	0.005227706846285312	0.0007023176482391894	0.0024296416278598906	0.002108645446329953	0.0016163248813011416	0.0034181160148788583	0.002730306401051674
d_Bacteria|p_Candidatus Melainabacteria|o_Candidatus Gastranaerophilales|s_Candidatus Gastranaerophilales bacterium MH_37|s_Candidatus Gastranaerophilales bacterium MH_37|s_Candidatus Gastranaerophilales bacterium MH_37|s_Candidatus Gastranaerophilales bacterium MH_37|strain_Candidatus Gastranaerophilales bacterium MH_37 unknown	0.0	0.0	0.00010063399416322834	0.0	0.0	0.0	0.0	0.0	0.0	0.00010062386798148522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Actinobacteria|c_Actinobacteria|o_Actinomycetales|f_Actinomycetaceae|g_Actinomyces|s_Actinomyces sp. HMSC035G02|strain_Actinomyces sp. HMSC035G02 unknown	0.0	0.0	0.0	0.0	0.0001003310926055985	0.0	0.0	0.0	0.0	0.0	0.0002008838891120932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Clostridiaceae|g_Butyricicoccus|s_Butyricicoccus sp. AM18-35|strain_Butyricicoccus sp. AM18-35 unknown	0.00010037137408411121	0.00010094891984655764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001015950421619425	0.0	0.0	0.0	0.0	0.0	0.00010041168792047396	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Lachnospiraceae|g_Lachnoclostridium|s_Lachnoclostridium phocaeense|strain_Lachnoclostridium phocaeense unknown	0.0006022282445046673	0.0003028467595396729	0.00030190198248968497	0.0003039205754229561	0.001003310926055985	0.000301993154821824	0.0005036768409388536	0.0002017145738779627	0.0003025413473174667	0.00030187160394445564	0.0002008838891120932	0.0001010713563776026	0.0	0.00010043185698503566	0.000203190084323885	0.00040180813661476645	0.00020100502512562814	0.00010053282396702523	0.0009029798334503862	0.00020247013565499088	0.00020082337584094792	0.0002020406101626427	0.00020106564793405046	0.00030336737789463043
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Klebsiella|s_Klebsiella sp. FDAARGOS_511|strain_Klebsiella sp. FDAARGOS_511 unknown	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001004419445560466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Bacilli|o_Lactobacillales|f_Lactobacillaceae|g_Lactobacillus|s_Lactobacillus pentosus|strain_Lactobacillus pentosus unknown	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017386934673366834	0.011750527267249171	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Bacteroidaceae|g_Bacteroides|s_Bacteroides uniformis|strain_Bacteroides uniformis CL03T00C23	0.08973200843119543	0.17161316373914798	0.04347388547851464	0.003444433188126836	0.01745761011337414	0.037044493658143746	0.06719049058124307	0.030358043368633385	0.07341670028237193	0.03934393238076072	0.06649256729610285	0.052557105316353346	0.0335678391959799	0.13588430250075323	0.1927257949812049	0.0009040683073832245	0.08482412060301507	0.22831004322911433	0.0010033109260559848	0.03978538165620571	0.18184556682397832	0.013940802101222345	0.06635166381823665	0.033977146324198605
d_Bacteria|p_Firmicutes|c_Bacilli|o_Lactobacillales|f_Streptococcaceae|g_Streptococcus|s_Streptococcus mitis|strain_Streptococcus mitis unknown	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001004419445560466	0.0	0.0	0.0	0.0	0.0	0.00010050251256281407	0.0	0.0	0.0	0.00010041168792047396	0.0	0.0	0.0
d_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Tannerellaceae|g_Parabacteroides|s_Parabacteroides distasonis|strain_Parabacteroides distasonis ATCC 8503	0.0	0.0	0.012377981282077085	0.025529328335528314	0.0	0.013489027582041475	0.0	0.028643469490670703	0.0	0.015697323405111693	0.0	0.0	0.0	0.0	0.0	0.0	0.010954773869346734	0.0	0.0	0.0	0.0	0.0	0.00884688850909822	0.0
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Escherichia|s_Escherichia coli|strain_Escherichia coli SE11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006064281382656155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Bacilli|o_Lactobacillales|f_Lactobacillaceae|g_Lactobacillus|s_Lactobacillus rogosae|strain_Lactobacillus rogosae unknown	0.0	0.0002018978396931153	0.0	0.0	0.0	0.0	0.0	0.0	0.0003025413473174667	0.0	0.0002008838891120932	0.0	0.0	0.0	0.000203190084323885	0.00010045203415369161	0.0003015075376884422	0.00010053282396702523	0.0	0.0	0.0	0.0	0.0008042625917362018	0.00010112245929821015
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Ruminococcaceae|g_Faecalibacterium|s_Faecalibacterium prausnitzii|strain_Faecalibacterium cf. prausnitzii KLE1255	0.0	0.04007672117908338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037996545768566495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Bacteroidaceae|g_Bacteroides|s_Bacteroides sp. OM08-11|strain_Bacteroides sp. OM08-11 unknown	0.00010037137408411121	0.0	0.0	0.0007091480093202309	0.0	0.0	0.00020147073637554144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010123506782749544	0.0	0.00010102030508132135	0.0	0.00010112245929821015
d_Bacteria|p_Actinobacteria|c_Actinobacteria|o_Bifidobacteriales|f_Bifidobacteriaceae|g_Bifidobacterium|s_Bifidobacterium adolescentis|strain_Bifidobacterium adolescentis L2-32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002722872125857201	0.0	0.0	0.0	0.002814070351758794	0.0022095008536707843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Prevotellaceae|g_Prevotella|s_Prevotella jejuni|strain_Prevotella jejuni unknown	0.0	0.00010094891984655764	0.00020126798832645668	0.0	0.0	0.000201328769881216	0.0	0.00010085728693898135	0.0	0.00030187160394445564	0.0001004419445560466	0.0	0.0	0.0	0.0001015950421619425	0.00030135610246107485	0.0	0.0	0.0	0.0	0.00010041168792047396	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Ruminococcaceae|s_[Clostridium] cellulosi|s_[Clostridium] cellulosi|strain_[Clostridium] cellulosi unknown	0.0	0.0	0.0	0.0	0.0	0.0	0.00010073536818777072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Actinobacteria|c_Actinobacteria|o_Bifidobacteriales|f_Bifidobacteriaceae|g_Bifidobacterium|s_Bifidobacterium pseudocatenulatum|strain_Bifidobacterium pseudocatenulatum unknown	0.0	0.0	0.00010063399416322834	0.0	0.0	0.0	0.0	0.00010085728693898135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010123506782749544	0.00010041168792047396	0.0	0.00010053282396702523	0.0
d_Bacteria|p_Firmicutes|c_Tissierellia|o_Tissierellales|f_Peptoniphilaceae|g_Finegoldia|s_Finegoldia magna|strain_Finegoldia magna unknown	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010084711577248892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Ruminococcaceae|g_Subdoligranulum|s_Subdoligranulum variabile|strain_Subdoligranulum variabile unknown	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010050251256281407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Actinobacteria|c_Actinobacteria|o_Bifidobacteriales|f_Bifidobacteriaceae|g_Bifidobacterium|s_Bifidobacterium angulatum|strain_Bifidobacterium angulatum unknown	0.0	0.0	0.0	0.0	0.0001003310926055985	0.0	0.0	0.0	0.00020169423154497784	0.0	0.0002008838891120932	0.0	0.00020100502512562814	0.00010043185698503566	0.0001015950421619425	0.0	0.0	0.0	0.0	0.0	0.00010041168792047396	0.0	0.0	0.0
d_Bacteria|p_Candidatus Melainabacteria|o_Candidatus Gastranaerophilales|s_Candidatus Gastranaerophilales bacterium HUM_21|s_Candidatus Gastranaerophilales bacterium HUM_21|s_Candidatus Gastranaerophilales bacterium HUM_21|s_Candidatus Gastranaerophilales bacterium HUM_21|strain_Candidatus Gastranaerophilales bacterium HUM_21 unknown	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001010713563776026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Verrucomicrobia|c_Verrucomicrobiae|o_Verrucomicrobiales|f_Akkermansiaceae|g_Akkermansia|s_Akkermansia muciniphila|strain_Akkermansia muciniphila ATCC BAA-835	0.0	0.003634161114476075	0.0	0.0	0.03722283535667704	0.0	0.0	0.0	0.01119402985074627	0.0	0.06468461229409402	0.0	0.0	0.0	0.020217413390226556	0.06318432948267202	0.0	0.024731074695888207	0.0	0.0	0.014057636308866353	0.0	0.025334271639690358	0.0
d_Bacteria|p_Firmicutes|c_Bacilli|o_Lactobacillales|f_Streptococcaceae|g_Streptococcus|s_Streptococcus parasanguinis|strain_Streptococcus parasanguinis CC87K	0.0010037137408411122	0.0	0.0023145818657542517	0.0006078411508459122	0.0011036420186615833	0.003221260318099456	0.00020147073637554144	0.0011094301563287948	0.00040338846308995567	0.00030187160394445564	0.009642426677380474	0.00272892662219527	0.0006030150753768844	0.00010043185698503566	0.0012191405059433099	0.00040180813661476645	0.0	0.0037197144867799335	0.002508277315139962	0.0005061753391374772	0.013254342805502563	0.001111223355894535	0.0	0.0006067347557892609
d_Bacteria|p_Firmicutes|c_Bacilli|o_Lactobacillales|f_Lactobacillaceae|g_Lactobacillus|s_Lactobacillus taiwanensis|strain_Lactobacillus taiwanensis unknown	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010033109260559848	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Oscillospiraceae|g_Oscillibacter|s_Oscillibacter sp. ER4|strain_Oscillibacter sp. ER4 unknown	0.0	0.0	0.0	0.0	0.0	0.000100664384940608	0.0	0.00010085728693898135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Lachnospiraceae|g_Blautia|s_Blautia sp. TM10-2|strain_Blautia sp. TM10-2 unknown	0.00010037137408411121	0.00010094891984655764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001010713563776026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010041168792047396	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Lachnospiraceae|s_Lachnospiraceae bacterium oral taxon 096|s_Lachnospiraceae bacterium oral taxon 096|strain_Lachnospiraceae bacterium oral taxon 096 unknown	0.00010037137408411121	0.0	0.00010063399416322834	0.0001013068584743187	0.0	0.000100664384940608	0.00010073536818777072	0.00010085728693898135	0.00010084711577248892	0.00010062386798148522	0.0	0.0001010713563776026	0.0	0.0	0.0	0.00010045203415369161	0.00020100502512562814	0.0	0.0	0.00010123506782749544	0.0	0.00010102030508132135	0.00020106564793405046	0.00010112245929821015
